place_id,name,formatted_address,rating,user_ratings_total,types,geometry,formatted_phone_number,website,opening_hours,adr_address
ChIJ38bvru7Lj4AREEplbD6go30,"Intercare Therapy, Inc.","24301 Southland Dr #410, Hayward, CA 94545, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 37.653157, 'lng': -122.105111}",(510) 300-8976,http://www.intercaretherapy.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:30 PM', 'Tuesday: 8:00 AM – 8:30 PM', 'Wednesday: 8:00 AM – 8:30 PM', 'Thursday: 8:00 AM – 8:30 PM', 'Friday: 8:00 AM – 8:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">24301 Southland Dr #410</span>, <span class=""locality"">Hayward</span>, <span class=""region"">CA</span> <span class=""postal-code"">94545</span>, <span class=""country-name"">USA</span>"
ChIJvSM-Gv_rj4ARn13VWTNE4JA,Center For Autism & Related Disorders,"5111 Johnson Dr, Pleasanton, CA 94588, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 37.6973655, 'lng': -121.9056344}",(925) 596-7000,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">5111 Johnson Dr</span>, <span class=""locality"">Pleasanton</span>, <span class=""region"">CA</span> <span class=""postal-code"">94588</span>, <span class=""country-name"">USA</span>"
ChIJRcYUZ_ao2YgR1dBoGOFg5Pw,Divine Academy of Broward | Special Needs Therapy School,"3347 N University Dr, Hollywood, FL 33024, USA",5,8,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 26.039253, 'lng': -80.24754999999999}",(954) 499-4638,http://www.divineacademy.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 3:00 PM', 'Tuesday: 8:30 AM – 3:00 PM', 'Wednesday: 8:30 AM – 3:00 PM', 'Thursday: 8:30 AM – 3:00 PM', 'Friday: 8:30 AM – 3:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">3347 N University Dr</span>, <span class=""locality"">Hollywood</span>, <span class=""region"">FL</span> <span class=""postal-code"">33024-2299</span>, <span class=""country-name"">USA</span>"
ChIJt6nKPNSr2YgRZJ_btdOOiSA,InBloom Autism Services | Behavior Development Group,"One Sheridan Place, 3990 Sheridan St Suite 209, Hollywood, FL 33021, USA",4.2,5,"['health', 'point_of_interest', 'establishment']","{'lat': 26.0322479, 'lng': -80.18358289999999}",(888) 754-0398,https://www.inbloomautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 PM', 'Tuesday: 8:00 AM – 7:00 PM', 'Wednesday: 8:00 AM – 7:00 PM', 'Thursday: 8:00 AM – 7:00 PM', 'Friday: 8:00 AM – 7:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""extended-address"">One Sheridan Place</span>, <span class=""street-address"">3990 Sheridan St Suite 209</span>, <span class=""locality"">Hollywood</span>, <span class=""region"">FL</span> <span class=""postal-code"">33021</span>, <span class=""country-name"">USA</span>"
ChIJgaprrMKr2YgRyAK1_gY8cIc,Cadenza Center for Psychotherapy & the Arts,"450 N Park Rd #400, Hollywood, FL 33021, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 26.0137491, 'lng': -80.17601719999999}",(954) 925-3191,http://www.cadenzacenter.com/,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: 9:00 AM – 2:00 PM', 'Sunday: Closed']}","<span class=""street-address"">450 N Park Rd #400</span>, <span class=""locality"">Hollywood</span>, <span class=""region"">FL</span> <span class=""postal-code"">33021</span>, <span class=""country-name"">USA</span>"
ChIJgaprrMKr2YgRUUDaFr4rbV8,"Michelle R. Hintz (Reitman), PSYD","450 N Park Rd, Hollywood, FL 33021, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 26.0137491, 'lng': -80.17601719999999}",(954) 925-3191,http://www.cadenzacenter.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 9:00 PM', 'Tuesday: 9:00 AM – 9:00 PM', 'Wednesday: 9:00 AM – 9:00 PM', 'Thursday: 9:00 AM – 9:00 PM', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">450 N Park Rd</span>, <span class=""locality"">Hollywood</span>, <span class=""region"">FL</span> <span class=""postal-code"">33021</span>, <span class=""country-name"">USA</span>"
ChIJgykaqkXaJIgRD3mfsF1JLGk,Gateway Pediatric Therapy,"31201 Chicago Rd S, Warren, MI 48093, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 42.5225436, 'lng': -83.02264799999999}",,https://www.gatewaypediatrictherapy.com/,,"<span class=""street-address"">31201 Chicago Rd S</span>, <span class=""locality"">Warren</span>, <span class=""region"">MI</span> <span class=""postal-code"">48093</span>, <span class=""country-name"">USA</span>"
ChIJj2HBniTaJIgR8vuW-zM5vU8,Judson Center,"12200 13 Mile Rd # 200, Warren, MI 48093, USA",4.6,49,"['point_of_interest', 'establishment']","{'lat': 42.5186936, 'lng': -83.00204719999999}",(586) 573-1810,http://www.judsoncenter.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 7:00 PM', 'Tuesday: 8:30 AM – 7:00 PM', 'Wednesday: 8:30 AM – 7:00 PM', 'Thursday: 8:30 AM – 7:00 PM', 'Friday: 8:30 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">12200 13 Mile Rd # 200</span>, <span class=""locality"">Warren</span>, <span class=""region"">MI</span> <span class=""postal-code"">48093</span>, <span class=""country-name"">USA</span>"
ChIJRfLEAm3aJIgROS7OUwnyfpM,Hope Network SE,"11043 Twelve Mile Rd, Warren, MI 48093, USA",4,1,"['point_of_interest', 'establishment']","{'lat': 42.507151, 'lng': -83.016724}",(586) 751-1216,http://www.hopenetwork.org/,,"<span class=""street-address"">11043 Twelve Mile Rd</span>, <span class=""locality"">Warren</span>, <span class=""region"">MI</span> <span class=""postal-code"">48093-2634</span>, <span class=""country-name"">USA</span>"
ChIJycnVDNO0woARbduXDkx0IAI,Center For Autism & Related Disorders,"23842 Hawthorne Blvd ste 100-101, Torrance, CA 90505, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 33.8088923, 'lng': -118.3493359}",(424) 999-2990,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">23842 Hawthorne Blvd ste 100-101</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90505</span>, <span class=""country-name"">USA</span>"
ChIJB6MdIC-1woARgeP48Z-q0v8,Autism Behavior Consultants,"2909 Oregon Ct # A1, Torrance, CA 90503, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 33.8469651, 'lng': -118.3386155}",(310) 320-1333,http://www.autismbehaviorconsultants.net/,,"<span class=""street-address"">2909 Oregon Ct # A1</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90503-2693</span>, <span class=""country-name"">USA</span>"
ChIJVUq0Fku1woARKcPd-g3Iz1g,Behavioral Education For Child,"357 Van Ness Way #90, Torrance, CA 90501, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.8459745, 'lng': -118.3194374}",(310) 787-9334,http://www.beca-aba.com/,,"<span class=""street-address"">357 Van Ness Way #90</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90501</span>, <span class=""country-name"">USA</span>"
ChIJaevU7CpL3YAR1ZhcjmwGqws,Pediatric Minds Inc.,"3524 Fashion Way Suite 104, Torrance, CA 90503, USA",5,5,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 33.8354189, 'lng': -118.3474654}",(310) 540-1630,http://www.pediatricminds.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1730'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:30 PM', 'Tuesday: 8:00 AM – 5:30 PM', 'Wednesday: 8:00 AM – 5:30 PM', 'Thursday: 8:00 AM – 5:30 PM', 'Friday: 8:00 AM – 5:30 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">3524 Fashion Way Suite 104</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90503</span>, <span class=""country-name"">USA</span>"
ChIJjcIDxQJL3YARuoq5xXmphMA,ADD Treatment Center,"24050 Madison St, Torrance, CA 90505, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.8061717, 'lng': -118.3479171}",(866) 468-2343,http://www.addtreatmentcenters.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1230'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1230'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1230'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1230'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1230'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 12:30 – 7:00 PM', 'Tuesday: 12:30 – 7:00 PM', 'Wednesday: 12:30 – 7:00 PM', 'Thursday: 12:30 – 7:00 PM', 'Friday: 12:30 – 7:00 PM', 'Saturday: 9:00 AM – 3:00 PM', 'Sunday: Closed']}","<span class=""street-address"">24050 Madison St</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90505</span>, <span class=""country-name"">USA</span>"
ChIJ0715mUq1woARkJqhFZbp_Ds,Switzer Learning Center,"2201 Amapola Ct, Torrance, CA 90501, USA",3.8,4,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 33.8447518, 'lng': -118.3225175}",(310) 328-3611,http://www.switzercenter.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">2201 Amapola Ct</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90501-1431</span>, <span class=""country-name"">USA</span>"
ChIJxYpQuC1L3YARKrKjHO1Cjqk,"CUSP, LLC","25500 Hawthorne Blvd #1000, Torrance, CA 90505, USA",5,1,"['point_of_interest', 'school', 'establishment']","{'lat': 33.8310425, 'lng': -118.3548695}",(310) 792-2877,http://www.cuspautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 6:00 PM', 'Tuesday: 8:30 AM – 6:00 PM', 'Wednesday: 8:30 AM – 6:00 PM', 'Thursday: 8:30 AM – 6:00 PM', 'Friday: 8:30 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">25500 Hawthorne Blvd #1000</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90505</span>, <span class=""country-name"">USA</span>"
ChIJbeenorBK3YARwBxK_Xeha_o,Resources In Autism Education,"1223 El Prado Ave, Torrance, CA 90501, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 33.8354123, 'lng': -118.3156695}",(310) 320-5856,http://www.autismed.com/,,"<span class=""street-address"">1223 El Prado Ave</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90501-2708</span>, <span class=""country-name"">USA</span>"
ChIJIQ9eCVu1woARyyxLQmvQqBY,Behavior Frontiers,"18726 S Western Ave #408, Gardena, CA 90248, USA",3.2,15,"['health', 'point_of_interest', 'establishment']","{'lat': 33.860474, 'lng': -118.308481}",(310) 856-0800,http://www.behaviorfrontiers.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">18726 S Western Ave #408</span>, <span class=""locality"">Gardena</span>, <span class=""region"">CA</span> <span class=""postal-code"">90248</span>, <span class=""country-name"">USA</span>"
ChIJW4njNB1L3YARweW5u9hWosg,hello world speech therapy,"24050 Madison St #100f, Torrance, CA 90505, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.8061932, 'lng': -118.3478601}",(562) 716-5244,http://www.helloworldspeech.com/,,"<span class=""street-address"">24050 Madison St #100f</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90505</span>, <span class=""country-name"">USA</span>"
ChIJET76jE013YARpmB6_D4rLiQ,Center for Autism and Related Disorders,"20101 Hamilton Ave #100, Torrance, CA 90502, USA",4,4,"['point_of_interest', 'establishment']","{'lat': 33.8482792, 'lng': -118.2876517}",(310) 527-7300,http://torrance.centerforautism.com/,,"<span class=""street-address"">20101 Hamilton Ave #100</span>, <span class=""locality"">Torrance</span>, <span class=""region"">CA</span> <span class=""postal-code"">90502</span>, <span class=""country-name"">USA</span>"
ChIJh84pOEAewVQRPbuG9QWsGK8,Center For Autism & Related Disorders,"134 E 13th Ave, Eugene, OR 97401, USA",2.3,3,"['health', 'point_of_interest', 'establishment']","{'lat': 44.0453503, 'lng': -123.0905729}",(458) 206-6411,http://centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">134 E 13th Ave</span>, <span class=""locality"">Eugene</span>, <span class=""region"">OR</span> <span class=""postal-code"">97401</span>, <span class=""country-name"">USA</span>"
ChIJcx5LHTgewVQR9SWEuIqzaCM,"OHSU Child Development and Rehabilitation Center, Eugene","901 E 18th Ave, Eugene, OR 97403, USA",3,8,"['health', 'point_of_interest', 'establishment']","{'lat': 44.040519, 'lng': -123.079087}",(541) 346-3575,https://www.ohsu.edu/xd/health/child-development-and-rehabilitation-center/clinics-and-programs/cdrc-eugene-programs/?utm_source=gmb&utm_medium=organic&utm_content=20973cf0-4612-5046-b91b-7dafb5e55023,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">901 E 18th Ave</span>, <span class=""locality"">Eugene</span>, <span class=""region"">OR</span> <span class=""postal-code"">97403</span>, <span class=""country-name"">USA</span>"
ChIJgesE6G4ewVQRJCqap-CSvkc,Bridgeway House,"555 E 15th Ave, Eugene, OR 97401, USA",5,1,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 44.0437963, 'lng': -123.0843653}",(541) 345-0805,http://www.bridgewayhouse.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 2:00 PM', 'Tuesday: 9:00 AM – 2:00 PM', 'Wednesday: 9:00 AM – 2:00 PM', 'Thursday: 9:00 AM – 2:00 PM', 'Friday: 9:00 AM – 2:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","<span class=""street-address"">555 E 15th Ave</span>, <span class=""locality"">Eugene</span>, <span class=""region"">OR</span> <span class=""postal-code"">97401-4314</span>, <span class=""country-name"">USA</span>"
