,place_id,name,formatted_address,rating,user_ratings_total,types,geometry
0,ChIJjTfqXY0sjIgRdcuHTnE36oY,Churchill Academy,"395 Ray Thorington Rd, Montgomery, AL 36117, USA",3.8,5,"['point_of_interest', 'school', 'establishment']","{'lat': 32.3323681, 'lng': -86.1561487}"
0,ChIJSQxC-ccrjIgROwWP3H4hyBo,Easter Seals,"5960 E Shirley Ln, Montgomery, AL 36117, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 32.367477, 'lng': -86.20528890000001}"
0,ChIJfz5Rl46BjogRfHEkJ7KKys4,Childrens Center,"310 N Madison Terrace, Montgomery, AL 36107, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 32.384712, 'lng': -86.282534}"
0,ChIJf1yE3VHNNoYRoQMKtg50Vrc,Behavioral Specialists of Louisiana,"925 Olive St, Shreveport, LA 71104, USA",4,4,"['health', 'point_of_interest', 'establishment']","{'lat': 32.4924093, 'lng': -93.7500417}"
0,ChIJVVVFq1PNNoYRlyDAc0h4RlA,Autism Diagnostic Center,"2210 Line Ave, Shreveport, LA 71104, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 32.4901577, 'lng': -93.74632580000001}"
0,ChIJq6q6HX4tMYYRYj3F9OBboII,Autism Diagnostic Center,"2920 Knight St #130, Shreveport, LA 71105, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 32.4827483, 'lng': -93.70714199999999}"
0,ChIJD35OwqUtMYYRldM0xoOOUmw,Little Works in Progress Pediatric Therapy,"2522 E 70th St, Shreveport, LA 71105, USA",3.7,9,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 32.4508281, 'lng': -93.6969843}"
0,ChIJi62UPX4tMYYRrJFvcV3cY2Q,Cheryl Marsigla PHD,"2920 Knight St # 130, Shreveport, LA 71105, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 32.4819721, 'lng': -93.70650760000001}"
0,ChIJObR7EKIrMYYR2Im-sDgZQWk,Holy Angels,"10450 Ellerbe Rd, Shreveport, LA 71106, USA",4,6,"['point_of_interest', 'school', 'establishment']","{'lat': 32.3692197, 'lng': -93.6971708}"
0,ChIJXWO7AyQtMYYRGLZ5wsc1Acw,Center For Therapy,"8730 Youree Dr, Shreveport, LA 71115, USA",5,3,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 32.4219712, 'lng': -93.7063407}"
0,ChIJbXL4qlPNNoYRy9Z0pUMF1us,"Cheryl S. Marsiglia, PHD","2920 Bldg 1 Suite 130, Knight St, Shreveport, LA 71104, United States",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 32.4840858, 'lng': -93.7076901}"
0,ChIJ4Y7wKpnSNoYRntD0TVUrSaY,LSU School of Allied Health Professions,"1450 Claiborne Ave, Shreveport, LA 71103, USA",0,0,"['school', 'university', 'health', 'point_of_interest', 'establishment']","{'lat': 32.4788771, 'lng': -93.7603676}"
0,ChIJc-d2ILEyMYYRJeYsT0ZpKLA,The Arc Caddo-Bossier,"351 Jordan St, Shreveport, LA 71101, USA",4.6,34,"['point_of_interest', 'establishment']","{'lat': 32.497694, 'lng': -93.735907}"
0,ChIJ9_aArXhy_oYR69vaiZCbQVQ,Behavioral Innovations,"6102 82nd St #10, Lubbock, TX 79424, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.5210211, 'lng': -101.9491464}"
0,ChIJ40A-X5dt_oYRMsRG_Sj9IfQ,Caprock Behavioral Solutions,"6104 66th St #100, Lubbock, TX 79424, USA",4.8,4,"['health', 'point_of_interest', 'establishment']","{'lat': 33.5347898, 'lng': -101.9489391}"
0,ChIJew_20rIS_oYRzbRdKspmv28,Burkhart Center for Autism Education and Research,"79409, 2902 18th St, Lubbock, TX 79410, United States",5,6,"['point_of_interest', 'establishment']","{'lat': 33.5803072, 'lng': -101.8783713}"
0,ChIJEfsJ8bC8uokRC4gLQQjsbkU,Center for Autism & Related Disorders,"648 Independence Pkwy #300, Chesapeake, VA 23320, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 36.7666077, 'lng': -76.2614239}"
0,ChIJi7K5YbOhuokR-YJMSj_90SE,Mea'Alofa Autism Support Center,"4016 Raintree Rd # 220B, Chesapeake, VA 23321, USA",5,4,"['health', 'point_of_interest', 'establishment']","{'lat': 36.828913, 'lng': -76.40812199999999}"
0,ChIJRUmfqniVuokRXkXEWIJNhdY,"Autism Consulting & Therapy, LLC","3101 Magic Hollow Blvd, Virginia Beach, VA 23453, USA",5,7,"['health', 'point_of_interest', 'establishment']","{'lat': 36.8045094, 'lng': -76.0779426}"
0,ChIJA966vh1OmogRTcFWfPh6554,Autism Diagnostic Clinic,"1707 Center St Suite 201, Mobile, AL 36604, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.69565819999999, 'lng': -88.07681459999999}"
0,ChIJVVWZuQZOmogR76HkwZyshyg,Mobile Bay ABA Autism Center,"1903 SpringHill Ave, Mobile, AL 36607, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 30.6913438, 'lng': -88.0861642}"
0,ChIJrZwNp_pNmogRaXTJgw3vh4w,Kids Kount Therapy Services,"2504 Dauphin St, Mobile, AL 36606, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 30.6876106, 'lng': -88.0997581}"
0,ChIJo62uk-qym4gRmTC885h1_eA,"Bluebird Pediatric Therapy Services, Inc.","6157 Airport Blvd Suite 205, Mobile, AL 36608, USA",4.2,11,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 30.6749996, 'lng': -88.18373319999999}"
0,ChIJ53pUFNNMmogRlUxxd3pmdt0,"The Learning Tree, Inc. - Residential School","5459 Able Ct, Mobile, AL 36693, USA",4.4,10,"['point_of_interest', 'establishment']","{'lat': 30.64545, 'lng': -88.1663}"
0,ChIJEZIViciT7ocRwCmevg3__XE,Balance Autism,"1625 Adventureland Dr, Altoona, IA 50009, USA",3,4,"['health', 'point_of_interest', 'establishment']","{'lat': 41.659055, 'lng': -93.482903}"
0,ChIJq6qqqr6tGYgRYh98_DnoccQ,Autism Society of Kent County,"Grand Rapids, MI 49515, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 43.0064408, 'lng': -85.6398341}"
0,ChIJ_YeNtiFNGIgR5Ahq1ruLM88,Wedgwood Christian Services,"3300 36th St SE, Grand Rapids, MI 49512, USA",3.2,24,"['health', 'point_of_interest', 'establishment']","{'lat': 42.896883, 'lng': -85.584998}"
0,ChIJC0DKviFNGIgRQmlh4wTmX8U,Hope Network Center for Autism,"3361 36th St SE, Grand Rapids, MI 49512, USA",4.8,16,"['point_of_interest', 'establishment']","{'lat': 42.898985, 'lng': -85.58331299999999}"
0,ChIJxVPF562yGYgRp02MzITipRA,Center For Autism & Related Disorders,"2460 Burton St SE #101, Grand Rapids, MI 49546, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9267949, 'lng': -85.60690489999999}"
0,ChIJk9Kj9aquGYgR46AgYFmIYWg,MOKA-Autism Center,"668 3 Mile Rd NW, Grand Rapids, MI 49544, USA",0,0,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 43.0137309, 'lng': -85.68604429999999}"
0,ChIJTbwSbgdTGIgR4ERTNiwa3no,"Autism Centers of Michigan, Grand Rapids","1000 E Paris Ave SE #160, Grand Rapids, MI 49546, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 42.94495430000001, 'lng': -85.5700142}"
0,ChIJt0tyESFNGIgRsMv2jpiohHM,Hope Network Behavioral Health,"3333 36th St SE, Grand Rapids, MI 49512, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.89861399999999, 'lng': -85.5845339}"
0,ChIJR--2vwGtGYgRG7bOwC79TZg,Kent County CMH,"728 Fuller Ave NE, Grand Rapids, MI 49503, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9741892, 'lng': -85.6397674}"
0,ChIJYRlZDUhTGIgRl1cDjMoXivg,Neurocore Brain Performance Center,"2040 E Beltline Ave NE, Grand Rapids, MI 49525, USA",4.4,9,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0003907, 'lng': -85.5893129}"
0,ChIJRZO6XD9TGIgRVLJFEyOdZ5k,"Bradley T. Bridges, LMSW","3292 Evergreen Dr NE, Grand Rapids, MI 49525, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0174882, 'lng': -85.5854829}"
0,ChIJ7V-lvwGtGYgRb8EZP_aJ3aU,network180 Mental Health,"790 Fuller Ave NE, Grand Rapids, MI 49503, USA",3,48,"['health', 'point_of_interest', 'establishment']","{'lat': 42.9768836, 'lng': -85.638604}"
0,ChIJ9RyBZ7qzGYgRlMnKDLKmB8c,Merakey Autism Center,"2925 Breton Rd SE, Grand Rapids, MI 49512, USA",5,1,"['point_of_interest', 'establishment']","{'lat': 42.9109056, 'lng': -85.6086935}"
0,ChIJo40TJBmtGYgRgUh-kGwNuQI,Hope Network Behavioral Health Services,"336 Lawndale Ave NE, Grand Rapids, MI 49503, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.969268, 'lng': -85.62588699999999}"
0,ChIJW0UmuX1NGIgR2ltPW8wq3Ig,Easterseals Michigan,"4065 E Hills Ct SE, Grand Rapids, MI 49546, USA",3.7,11,"['point_of_interest', 'establishment']","{'lat': 42.932347, 'lng': -85.56781749999999}"
0,ChIJC4EfelOyGYgR2_lHk7V_U8s,Hope Network Behavioral Health,"2451 Breton Rd SE, Grand Rapids, MI 49546, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 42.918511, 'lng': -85.609001}"
0,ChIJpyqh-HCtGYgRWA3HpaXHC8U,Grand Rapids Special Education,"1331 Franklin St SE, Grand Rapids, MI 49506, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 42.9482919, 'lng': -85.6357901}"
0,ChIJ6YenNKyyGYgRNe5qg9W1n2c,Comprehensive Therapy Center,"2505 Ardmore St SE, Grand Rapids, MI 49506, USA",0,0,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'lat': 42.9280769, 'lng': -85.6065299}"
0,ChIJX9v03TKsGYgRNfE3PIRmScg,MOKA- Kent Employment Services,"401 Hall St SW Suite 208, Grand Rapids, MI 49503, USA",5,2,"['point_of_interest', 'establishment']","{'lat': 42.9426812, 'lng': -85.67816719999999}"
0,ChIJ4cxsveSyGYgR0_Ydk8xdFWo,Ken-O-Sha Elementary,"1353 Van Auken St SE, Grand Rapids, MI 49508, USA",2.3,3,"['point_of_interest', 'school', 'establishment']","{'lat': 42.9044249, 'lng': -85.63307549999999}"
0,ChIJRZO6XD9TGIgRycJM3wSU6BU,BRAINS,"3292 N Evergreen Dr NE, Grand Rapids, MI 49525, USA",4.1,13,"['health', 'point_of_interest', 'establishment']","{'lat': 43.0174882, 'lng': -85.5854829}"
0,ChIJdd34xlMRsYkRvMdBt8fgmVI,CA (formerly Commonwealth Autism),"4108 E Parham Rd, Richmond, VA 23228, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 37.6316841, 'lng': -77.51171099999999}"
0,ChIJpXsdQrwWsYkRurklEdlBiSk,Autism Program of Virginia,"1400 Westwood Ave, Richmond, VA 23227, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 37.578693, 'lng': -77.45533200000001}"
0,ChIJVVVVVREUsYkRNUI-V-95Js8,Autism Society Central Virginia,"200 S 3rd St, Richmond, VA 23219, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 37.539644, 'lng': -77.44379239999999}"
0,ChIJYd8GDWkUsYkR3Uw7JEqi890,Faison Center,"1701 Byrd Ave, Richmond, VA 23230, USA",4.6,9,"['point_of_interest', 'school', 'establishment']","{'lat': 37.58421020000001, 'lng': -77.50067109999999}"
0,ChIJQTGQId5ssYkR0Dp9lWjpVWc,Grafton School Inc,"4100 Price Club Blvd, Midlothian, VA 23112, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 37.536847, 'lng': -77.58455699999999}"
0,ChIJR3SQYFRtsYkRGPfgSum3WY0,"Youth & Family Services of Virginia, Inc.","300 Arboretum Pl #502, Richmond, VA 23236, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 37.4931333, 'lng': -77.56579239999999}"
0,ChIJDbcnigTtwokR60NrlP97vQY,The Montefiore Einstein Center for the Aging Brain,"6 Executive Plaza #297, Yonkers, NY 10701, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 40.9713731, 'lng': -73.8800741}"
0,ChIJWbz2-HnywokRV_SVZaEMfu0,Andrus,"35 Dock St, Yonkers, NY 10701, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 40.9357339, 'lng': -73.9001759}"
0,ChIJK5NKVArtwokRs6xGS6jhjC4,The Orchard School,"1156 N Broadway, Yonkers, NY 10701, USA",2,6,"['point_of_interest', 'school', 'establishment']","{'lat': 40.9788953, 'lng': -73.8779359}"
0,ChIJ0aPScB_twokREaoZcqWMRo4,Ferncliff Manor,"1154 Saw Mill River Rd, Yonkers, NY 10710, USA",5,1,"['point_of_interest', 'school', 'establishment']","{'lat': 40.9748617, 'lng': -73.8656203}"
0,ChIJe3t9-IDtwokRPbwPUM3xzhU,Westchester School-Specialties Children,"45 Park Ave, Yonkers, NY 10703, USA",2.6,7,"['school', 'point_of_interest', 'establishment']","{'lat': 40.9413627, 'lng': -73.892488}"
0,ChIJP2uGPQmVwokRp2NoHwbhTBk,Center For Autism & Related Disorders,"234 N Central Ave #102, Hartsdale, NY 10530, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 41.0253976, 'lng': -73.79157579999999}"
0,ChIJ_-2OMH0YnlQRj7f5JklMzaw,Northwest Autism Center,"Schade Tower, 528 E Spokane Falls Blvd Suite 14, Spokane, WA 99202, USA",4.7,13,"['point_of_interest', 'establishment']","{'lat': 47.6606548, 'lng': -117.4020473}"
0,ChIJaT8ntmEYnlQRb5GGDdIAjH0,Northwest Neurobehavioral Institute,"1303 N Division St A, Spokane, WA 99202, USA",2.6,13,"['health', 'point_of_interest', 'establishment']","{'lat': 47.6697943, 'lng': -117.4115247}"
0,ChIJw3Ce0kDM-YgRMm8Zc4zHbyY,Augusta Developmental Specialists,"1303 D'Antignac St, Augusta, GA 30901, USA",3.5,4,"['hospital', 'health', 'point_of_interest', 'establishment']","{'lat': 33.4720178, 'lng': -81.9804958}"
0,ChIJU7W11-LS-YgRBig8jSBC91Y,Reaching Milestones,"624 Ponder Pl Dr, Evans, GA 30809, USA",4.7,3,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 33.530584, 'lng': -82.13739}"
0,ChIJSV5qqGDT-YgRHTzN2coFzbM,Early Autism Project,"4216 Washington Rd, Evans, GA 30809, USA",0,0,"['school', 'point_of_interest', 'establishment']","{'lat': 33.523475, 'lng': -82.1229986}"
0,ChIJbxbVFgvT-YgR3_uORm6Zbv8,ChanceLight autism services Augusta Clinic,"3830 Washington Rd Ste 2, Martinez, GA 30907, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.5104381, 'lng': -82.0888845}"
0,ChIJw3Ce0kDM-YgRSdwGbIVAAcY,"Dr. Karen L. Carter, MD","1303 D'Antignac St, Augusta, GA 30901, USA",4.7,12,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 33.472019, 'lng': -81.98049689999999}"
0,ChIJlS2wR_3S-YgRGEreH9HyaFU,Soto Assisted Living Group,"3736 Executive Center Dr, Augusta, GA 30907, USA",5,8,"['point_of_interest', 'establishment']","{'lat': 33.509068, 'lng': -82.083066}"
0,ChIJ21Iz7OrN-YgRcdH7m8_ejE8,Therapeutic Interventions Inc,"2315 Central Ave, Augusta, GA 30904, USA",5,2,"['health', 'point_of_interest', 'establishment']","{'lat': 33.4711097, 'lng': -82.0214197}"
0,ChIJlS2wR_3S-YgRuIiXEX4-ErA,Able Tree Autism Treatment Center,"3730 Executive Center Dr, Martinez, GA 30907, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.509535, 'lng': -82.081898}"
0,ChIJSzHGBk_AwoARZvX2W62lHqM,Pacific Child Family Associates,"410 Arden Ave # 201, Glendale, CA 91203, USA",1,1,"['health', 'point_of_interest', 'establishment']","{'lat': 34.1583225, 'lng': -118.261919}"
0,ChIJZ42icE7AwoAR6xWcAOdp1oo,Armenian Autism Outreach Project,"320 Arden Ave #240, Glendale, CA 91203, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 34.158182, 'lng': -118.258961}"
0,ChIJBxzfD0_AwoARlhh-_Yic6h0,Prism Behavioral,"410 Arden Ave #201, Glendale, CA 91203, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 34.1583225, 'lng': -118.261919}"
0,ChIJfcfvkFrBwoARUte6GioQ6CI,Autism Learning Partners,"741 Glenvia St #200, Glendale, CA 91206, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.155746, 'lng': -118.2453072}"
0,ChIJkezC_FLAwoARBkaRxnj30iY,"Regine Muradian, Psy.D.","100 N Brand Blvd, Glendale, CA 91203, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 34.1465163, 'lng': -118.2547422}"
0,ChIJRyZnApAAkVQRbugLH54Rhhs,Center For Autism & Related Disorders,"4412 6th Ave, Tacoma, WA 98406, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 47.2550771, 'lng': -122.4967615}"
0,ChIJX5nT1HBVkFQRKptLDIW6n_4,UW Autism Center,"1900 Commerce St, Tacoma, WA 98402, USA",4,2,"['university', 'point_of_interest', 'establishment']","{'lat': 47.2439985, 'lng': -122.4371374}"
0,ChIJuVpV4bQBkVQRWrIP2ki0I8w,Children's Therapy Center - Tacoma,"8717 S Hosmer St, Tacoma, WA 98444, USA",4.2,10,"['health', 'point_of_interest', 'establishment']","{'lat': 47.178053, 'lng': -122.462243}"
0,ChIJ3046p1RVkFQRfWz02opCRvA,"ACES - Tacoma, WA","3680 S Cedar St, Tacoma, WA 98409, USA",3.6,5,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 47.22447649999999, 'lng': -122.476706}"
0,ChIJl7ftEI3_kFQRWUQkcpCJSyY,Northwest ABA Development Center -Tacoma,"218 S 38th St, Tacoma, WA 98418, USA",3.7,3,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 47.222796, 'lng': -122.4355329}"
0,ChIJJ1lh-IgBkVQRoaR9MqoIcoA,Community Alternatives,"12001 Pacific Ave S # 201, Tacoma, WA 98444, USA",0,0,"['point_of_interest', 'establishment']","{'lat': 47.1480836, 'lng': -122.4338045}"
0,ChIJ-WZMN-YpTIYR7HCmsbpF390,Brent Woodall Foundation,"7801 Mesquite Bend Dr #105, Irving, TX 75063, USA",5,3,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 32.9141594, 'lng': -96.9906324}"
0,ChIJ6Qifx8QpTIYRYKML72NfxSI,Behavioral Innovations,"3100 Premier Dr Suite #234, Irving, TX 75063, USA",3,2,"['health', 'point_of_interest', 'establishment']","{'lat': 32.8967139, 'lng': -96.98475979999999}"
0,ChIJy2ZqSksoTIYR1ACOB5jNYrI,Brain Performance Center,"5605 N MacArthur Blvd #1000, Irving, TX 75038, USA",5,4,"['health', 'point_of_interest', 'establishment']","{'lat': 32.8889157, 'lng': -96.96497149999999}"
0,ChIJifFCHO8tTIYR4zW4pjxR4I8,LifeSteps Irving,"3501 N MacArthur Blvd suite 350a, Irving, TX 75062, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 32.852385, 'lng': -96.96033000000001}"
0,ChIJExIp46CDToYR8pu9kHBiW5A,Vocational Rehabilitation Services,"1636 W Irving Blvd # 100, Irving, TX 75061, USA",5,2,"['point_of_interest', 'establishment']","{'lat': 32.8212567, 'lng': -96.9668511}"
0,ChIJNTqXRCweTIYRxPLSbZ3JUk0,Autism Treatment Center,"10503 Metric Dr, Dallas, TX 75243, USA",4.6,17,"['point_of_interest', 'establishment']","{'lat': 32.906833, 'lng': -96.703147}"
0,ChIJ3Wv9ByweTIYR31ZStUWF_h0,Autistic Treatment Center,"10610 Metric Dr # 101, Dallas, TX 75243, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 32.904515, 'lng': -96.70223899999999}"
0,ChIJpWE5uk4n3YAR_rsa_sE9fSI,Children's Learning Connection,"5312 Bolsa Ave Suite 105, Huntington Beach, CA 92649, USA",4,6,"['health', 'point_of_interest', 'establishment']","{'lat': 33.7439327, 'lng': -118.0362651}"
0,ChIJafhNGccm3YAR0Mq4ZtD9M1o,Advanced Behavioral Health,"18685 Main St Suite 101-459, Huntington Beach, CA 92648, USA",0,0,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 33.6918631, 'lng': -117.9926447}"
0,ChIJ2_L8Sq3Y3IARay9sWL8sn4A,Center for Autism & Related Disorders,"3710 S Susan St Suite 150, Santa Ana, CA 92704, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.6972371, 'lng': -117.9145105}"
0,ChIJHfa9_Zcm3YARI3NPUaHXYzE,Therapeutic Riding Center of Huntington Beach,"18381 Goldenwest St, Huntington Beach, CA 92648, USA",4,1,"['health', 'point_of_interest', 'establishment']","{'lat': 33.69679, 'lng': -118.0092877}"
0,ChIJJYwyReIv3YARvgWhTmUIUrU,Behavior Therapy & Learning,"200 Marina Dr, Seal Beach, CA 90740, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 33.7449518, 'lng': -118.1103186}"
0,ChIJ7068cvJTkIARD2m-LnS9AEs,Therapeutic Pathways The Kendall Centers,"1115 14th St, Modesto, CA 95354, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 37.644601, 'lng': -120.99838}"
0,ChIJheZrqiRUkIARTbx5JDfTJHA,Central Valley Autism Project,"3425 Coffee Rd #2c, Modesto, CA 95355, USA",4.5,6,"['point_of_interest', 'establishment']","{'lat': 37.6879863, 'lng': -120.9765231}"
0,ChIJY5s5wa1RkIARLAhdvZi68Yk,Behavioral & Educational Strategies & Training,"2825 W Rumble Rd, Modesto, CA 95350, USA",4.5,12,"['point_of_interest', 'establishment']","{'lat': 37.6826951, 'lng': -121.0477545}"
0,ChIJMc8YrSRUkIARSfuIVLdVy2s,Leah Mansfield,"1317 Oakdale Rd, Modesto, CA 95355, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 37.662375, 'lng': -120.958387}"
0,ChIJF-vyZbPmrIkRNmdNj3gCwaI,Duke Autism Clinic,"2608 Erwin Rd Suite 300, Durham, NC 27705, USA",5,1,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 36.0092341, 'lng': -78.94499320000001}"
0,ChIJCX4NVEjjrIkR8jT7IHeYVQo,Autism Services Inc,"2003 Great Bend Dr, Durham, NC 27704, USA",0,0,"['health', 'point_of_interest', 'establishment']","{'lat': 36.0210719, 'lng': -78.847033}"
0,ChIJMaLc4rrorIkR1I7e6jc32D4,Triangle Center for Behavioral Health,"5015 Southpark Dr Suite 200, Durham, NC 27713, USA",4.5,2,"['doctor', 'health', 'point_of_interest', 'establishment']","{'lat': 35.9119548, 'lng': -78.94288809999999}"
0,ChIJ7WmJ7v_lrIkRtTzsRpY8c30,Embrace Therapeutic Educational Program,"5501 Fortunes Ridge Dr h, Durham, NC 27713, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 35.924335, 'lng': -78.927826}"
0,ChIJd_EVIbvorIkRlYvEwanAjZY,"Rebecca Dingfelder, Ph.D., PLLC","5015 Southpark Dr, Durham, NC 27713, USA",5,1,"['health', 'point_of_interest', 'establishment']","{'lat': 35.9119722, 'lng': -78.9429297}"
0,ChIJ5aNsKTKNrIkRTOQ18rca6rU,Carolina Center for ABA and Autism Treatment,"111 Mackenan Dr, Cary, NC 27511, USA",3,8,"['health', 'point_of_interest', 'establishment']","{'lat': 35.7346561, 'lng': -78.8066769}"
0,ChIJi_3tbL9h54gRphTbRDWcZDs,Florida Autism Center,"10920 Moss Park Rd, Orlando, FL 32832, USA",5,1,"['health', 'point_of_interest', 'school', 'establishment']","{'lat': 28.4137829, 'lng': -81.22573109999999}"
0,ChIJyeCouR9554gRdQh-ih-cCec,Total Life Counseling Center - Orlando,"1507 S Hiawassee Rd #101, Orlando, FL 32835, USA",4.7,42,"['health', 'point_of_interest', 'establishment']","{'lat': 28.524244, 'lng': -81.470461}"
0,ChIJ2e4j2Q1j54gRS2h5OBrHsRE,Devereux,"5850 T G Lee Blvd #400, Orlando, FL 32822, USA",3,7,"['point_of_interest', 'establishment']","{'lat': 28.4583598, 'lng': -81.3057173}"
