,place_id,formatted_phone_number,website,opening_hours,name,adr_address
0,ChIJUb23MhetQYgR6qrpvDNOJz0,(513) 861-0300,http://appliedbehavioralservices.com/,,Applied Behavioral Services,"<span class=""street-address"">4850 Madison Rd # 1</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45227-1428</span>, <span class=""country-name"">USA</span>"
0,ChIJVQhp0BqtQYgRkEXgBmrlifw,(513) 272-2800,http://www.thechildrenshomecinti.org/page/autism-services,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 4:00 PM', 'Tuesday: 8:00 AM – 4:00 PM', 'Wednesday: 8:00 AM – 4:00 PM', 'Thursday: 8:00 AM – 4:00 PM', 'Friday: 8:00 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Services at The Children's Home of Cincinnati,"<span class=""street-address"">4550 Red Bank Expy</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45227</span>, <span class=""country-name"">USA</span>"
0,ChIJg_s8dhetQYgR9AygRxiAP0o,(513) 272-2800,https://www.thechildrenshomecinti.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 5:00 PM', 'Tuesday: 8:00 AM – 5:00 PM', 'Wednesday: 8:00 AM – 5:00 PM', 'Thursday: 8:00 AM – 5:00 PM', 'Friday: 8:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",The Children’s Home of Cincinnati,"<span class=""street-address"">5050 Madison Rd</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45227</span>, <span class=""country-name"">USA</span>"
0,ChIJb_jqGIROQIgROfwbThOJzZ0,(513) 874-6789,http://www.cincinnaticenterforautism.org/,,Cincinnati Center for Autism,"<span class=""street-address"">305 Cameron Rd</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45246-4101</span>, <span class=""country-name"">USA</span>"
0,ChIJqfvK2xWtQYgRwuQ7clm-GSs,(513) 861-0300,http://appliedbehavioralservices.com/,,Autismand Applied Behavioral: Powell Bernice L,"<span class=""street-address"">4850 Madison Rd # 1</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45227-1495</span>, <span class=""country-name"">USA</span>"
0,ChIJMzhGg0tJQIgRZXlIkmvkAzg,(513) 294-1522,http://www.hopebridge.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 6:00 PM', 'Tuesday: 8:30 AM – 6:00 PM', 'Wednesday: 8:30 AM – 6:00 PM', 'Thursday: 8:30 AM – 6:00 PM', 'Friday: 8:30 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Hopebridge Autism Therapy Center,"<span class=""street-address"">1255 Kemper Meadow Dr Suite 900</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45240-1633</span>, <span class=""country-name"">USA</span>"
0,ChIJyVQ8pOFSQIgRrUbzHGBpImo,(513) 984-2215,http://lindengroveschool.org/,,Linden Grove School,"<span class=""street-address"">4122 Myrtle Ave</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45236-2408</span>, <span class=""country-name"">USA</span>"
0,ChIJpaVkdOeyQYgRF1lnlvG10kM,(513) 438-5080,http://www.melodicconnections.org/,,Melodic Connections Music Therapy,"<span class=""street-address"">6940 Plainfield Rd</span>, <span class=""locality"">Cincinnati</span>, <span class=""region"">OH</span> <span class=""postal-code"">45236-3734</span>, <span class=""country-name"">USA</span>"
0,ChIJUytoGgbR3IARKUYzE_eEq7E,(657) 202-6464,http://www.centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 8:00 PM', 'Tuesday: 8:00 AM – 8:00 PM', 'Wednesday: 8:00 AM – 8:00 PM', 'Thursday: 8:00 AM – 8:00 PM', 'Friday: 8:00 AM – 8:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Center for Autism & Related Disorders,"<span class=""street-address"">160 S Old Springs Rd #135</span>, <span class=""locality"">Anaheim</span>, <span class=""region"">CA</span> <span class=""postal-code"">92808</span>, <span class=""country-name"">USA</span>"
0,ChIJvZasfyDY3IARMOQGcVB96rk,(714) 750-0575,https://www.centerforautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 7:00 PM', 'Tuesday: 7:00 AM – 7:00 PM', 'Wednesday: 7:00 AM – 7:00 PM', 'Thursday: 7:00 AM – 7:00 PM', 'Friday: 7:00 AM – 7:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Center for Autism and Related Disorders,"<span class=""street-address"">12399 Lewis St Suite 202</span>, <span class=""locality"">Garden Grove</span>, <span class=""region"">CA</span> <span class=""postal-code"">92840</span>, <span class=""country-name"">USA</span>"
0,ChIJI1iQ6Z7X3IAR2GOYxo2PZAM,(714) 696-2862,http://acuitybehaviorsolutions.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1730'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1730'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1730'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1730'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1730'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:30 PM', 'Tuesday: 9:00 AM – 5:30 PM', 'Wednesday: 9:00 AM – 5:30 PM', 'Thursday: 9:00 AM – 5:30 PM', 'Friday: 9:00 AM – 5:30 PM', 'Saturday: Closed', 'Sunday: Closed']}",Acuity Behavior Solutions - ABA Therapy Orange County,"<span class=""street-address"">2400 E Katella Ave #800</span>, <span class=""locality"">Anaheim</span>, <span class=""region"">CA</span> <span class=""postal-code"">92806</span>, <span class=""country-name"">USA</span>"
0,ChIJ70qttJHX3IARFGcR7S27m0Q,(800) 249-1266,http://www.bhwcares.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00 AM – 5:00 PM', 'Tuesday: 7:00 AM – 5:00 PM', 'Wednesday: 7:00 AM – 5:00 PM', 'Thursday: 7:00 AM – 5:00 PM', 'Friday: 7:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Behavioral Health Works,"<span class=""street-address"">1301 E Orangewood Ave</span>, <span class=""locality"">Anaheim</span>, <span class=""region"">CA</span> <span class=""postal-code"">92805-6807</span>, <span class=""country-name"">USA</span>"
0,ChIJU04waF9_PIgRE6Oi6dFUOcA,(419) 291-7031,https://www.promedica.org/Pages/OHAM/OrgUnitDetails.aspx?OrganizationalUnitId=62&utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,,Finnegan Family Autism Center,"<span class=""street-address"">2040 Central Ave</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43606-3946</span>, <span class=""country-name"">USA</span>"
0,ChIJvzmCJy-BO4gRRjls0gSY0JU,(419) 865-7487,http://www.theautismacademy.org/,,Autism Academy of Learning,"<span class=""street-address"">110 Arco Dr</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43607</span>, <span class=""country-name"">USA</span>"
0,ChIJl4k6LJ9xPIgRteA-jbCOrE8,(419) 830-0078,https://www.hopebridge.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30 AM – 6:00 PM', 'Tuesday: 8:30 AM – 6:00 PM', 'Wednesday: 8:30 AM – 6:00 PM', 'Thursday: 8:30 AM – 6:00 PM', 'Friday: 8:30 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Hopebridge Autism Therapy Center,"<span class=""street-address"">1900 Indian Wood Cir</span>, <span class=""locality"">Maumee</span>, <span class=""region"">OH</span> <span class=""postal-code"">43537</span>, <span class=""country-name"">USA</span>"
0,ChIJ0dZeIbx_PIgR84Vi1dbdkm8,(419) 897-4400,http://amstoledo.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0730'}}], 'weekday_text': ['Monday: 7:30 AM – 4:00 PM', 'Tuesday: 7:30 AM – 4:00 PM', 'Wednesday: 7:30 AM – 4:00 PM', 'Thursday: 7:30 AM – 4:00 PM', 'Friday: 7:30 AM – 4:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Autism Model School,"<span class=""street-address"">3020 Tremainsville Rd</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43613</span>, <span class=""country-name"">USA</span>"
0,ChIJzyM-fld_PIgR64HoUlkc_1c,(419) 291-5437,https://www.promedica.org/toledo-childrens-hospital?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,,ProMedica Toledo Children's Hospital,"Children&#39;s Hospital Campus, <span class=""street-address"">2142 N Cove Blvd</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43606</span>, <span class=""country-name"">USA</span>"
0,ChIJr22mvHJ8PIgR82zepOmRFaQ,(419) 841-1840,http://www.rehabdynamics.com/,,"Rehab Dynamics, Inc.","<span class=""street-address"">3160 Central Park West</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43617-1083</span>, <span class=""country-name"">USA</span>"
0,ChIJvxYAnLxwPIgRUXqmp-TEhk4,(419) 794-7259,https://www.mercy.com/locations/specialty-locations/pediatrics/mercy-health-childrens-hospital-autism-services,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 5:00 PM', 'Tuesday: 9:00 AM – 5:00 PM', 'Wednesday: 9:00 AM – 5:00 PM', 'Thursday: 9:00 AM – 5:00 PM', 'Friday: 9:00 AM – 5:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Mercy Health — Children's Hospital Autism Services,"<span class=""street-address"">3521 Briarfield Blvd</span>, <span class=""locality"">Maumee</span>, <span class=""region"">OH</span> <span class=""postal-code"">43537-9387</span>, <span class=""country-name"">USA</span>"
0,ChIJU04waF9_PIgR5_TfYnzk77g,(567) 377-5710,http://itaalk.org/,,Interactive Technology Assisting Autistic Little Kids Autism Foundation,"<span class=""street-address"">2040 Central Ave</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43606</span>, <span class=""country-name"">USA</span>"
0,ChIJ5ZncWgF8PIgRbxri50C6pWw,(419) 346-8269,http://capablekidstoledo.com/contact/,,Capable Kids,"<span class=""street-address"">2722 N Holland Sylvania Rd</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43615-1823</span>, <span class=""country-name"">USA</span>"
0,ChIJ-zZqp3N8PIgRGX_ZQsFcIuM,(419) 578-2766,https://asno.org/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00 AM – 5:00 PM', 'Tuesday: 10:00 AM – 5:00 PM', 'Wednesday: 10:00 AM – 5:00 PM', 'Thursday: 10:00 AM – 5:00 PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}",Autism Society of Northwest Ohio,"<span class=""street-address"">6629 Central Ave #1</span>, <span class=""locality"">Toledo</span>, <span class=""region"">OH</span> <span class=""postal-code"">43617-1098</span>, <span class=""country-name"">USA</span>"
0,ChIJt4x7_kjDwogRECGoOZtCWQ4,(813) 284-7941,http://www.earlyautismproject.com/,,Early Autism Project Tampa Clinic,"<span class=""street-address"">3217 S MacDill Ave</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33629</span>, <span class=""country-name"">USA</span>"
0,ChIJ-VPSwafHwogRVxK2WKiPNyM,(866) 610-0580,http://flautism.com/locations/tampa/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 6:00 PM', 'Tuesday: 8:00 AM – 6:00 PM', 'Wednesday: 8:00 AM – 6:00 PM', 'Thursday: 8:00 AM – 6:00 PM', 'Friday: 8:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Florida Autism Center,"<span class=""street-address"">2701 University Square Dr</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33612-5513</span>, <span class=""country-name"">USA</span>"
0,ChIJ-4oPi5_DwogRHyCk2joTofI,(888) 754-0398,https://www.inbloomautism.com/,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '0700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 3, 'time': '0700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 4, 'time': '0700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 5, 'time': '0700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 6, 'time': '0700'}, 'open': {'day': 5, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00 AM – 7:00 AM', 'Tuesday: 8:00 AM – 7:00 AM', 'Wednesday: 8:00 AM – 7:00 AM', 'Thursday: 8:00 AM – 7:00 AM', 'Friday: 8:00 AM – 7:00 AM', 'Saturday: Closed', 'Sunday: Closed']}",InBloom Autism Services,"<span class=""street-address"">5447 E Beaumont Center Blvd</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33634</span>, <span class=""country-name"">United States</span>"
0,ChIJzSmRSq3GwogRE6v3MCz0s0U,(813) 935-4744,http://www.manecenter.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 6:00 PM', 'Tuesday: Closed', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: Closed', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}",Mane Center,"<span class=""street-address"">1602 W Sligh Ave #500</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33604</span>, <span class=""country-name"">USA</span>"
0,ChIJaSGMearPwogR65rRrAnVrhM,(813) 440-4933,http://www.bcotb.com/,,BCOTB,"<span class=""street-address"">9225 Bay Plaza Blvd #401</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33619</span>, <span class=""country-name"">USA</span>"
0,ChIJ262QQ5jHwogRN6_sFn9GcNc,(813) 974-4602,http://www.usf.edu/cbcs/,,Center for Autism & Related Disabilities,"<span class=""street-address"">13301 Bruce B Downs Blvd</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33612</span>, <span class=""country-name"">USA</span>"
0,ChIJ2-CQaMTHwogRx9GuAHBKvsU,,http://www.faceprogram.org/,,Florida Autism Center Of Excellence,"<span class=""street-address"">E Sligh Ave</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33610</span>, <span class=""country-name"">USA</span>"
0,ChIJzSmRSq3GwogR9gJf7RwfQ80,(813) 935-4744,http://www.manecenter.com/,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00 AM – 6:00 PM', 'Tuesday: Closed', 'Wednesday: 9:00 AM – 6:00 PM', 'Thursday: Closed', 'Friday: 9:00 AM – 6:00 PM', 'Saturday: Closed', 'Sunday: Closed']}","Nelson Mane, DC","<span class=""street-address"">1602 W Sligh Ave</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33604</span>, <span class=""country-name"">USA</span>"
0,ChIJVWzumNfcwogR9dmrXwzSpTQ,(813) 835-4591,,"{'open_now': True, 'periods': [{'close': {'day': 2, 'time': '1430'}, 'open': {'day': 1, 'time': '2030'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 2, 'time': '2030'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 3, 'time': '2030'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 4, 'time': '2030'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 5, 'time': '2030'}}], 'weekday_text': ['Monday: 8:30 PM – 12:00 AM', 'Tuesday: 12:00 AM – 2:30 PM, 8:30 PM – 12:00 AM', 'Wednesday: 12:00 AM – 2:30 PM, 8:30 PM – 12:00 AM', 'Thursday: 12:00 AM – 2:30 PM, 8:30 PM – 12:00 AM', 'Friday: 12:00 AM – 2:30 PM, 8:30 PM – 12:00 AM', 'Saturday: 12:00 AM – 2:30 PM', 'Sunday: Closed']}",Sydney's Academy & Sydney's Angels For Autism,"<span class=""street-address"">4518 S Manhattan Ave</span>, <span class=""locality"">Tampa</span>, <span class=""region"">FL</span> <span class=""postal-code"">33611-2306</span>, <span class=""country-name"">USA</span>"
